date,fc,fc_lower,fc_upper,yy,k,j,chosen_param,date_forecast,geo_slice
2023-10-01,141721.8534,141721.8534,141721.8534,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2024-01-01,141808.8147093299,141594.22293833722,142023.4064803226,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2024-04-01,141925.34593762815,141395.17985334905,142456.4680186723,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2024-07-01,141957.53552623678,141053.28962884506,142865.5445141179,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2024-10-01,141806.92589903285,140491.3435334315,143131.5645459468,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2025-01-01,141647.98537585099,139902.35950985836,143410.766790348,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2025-04-01,141604.419444415,139415.49195269015,143821.62758724653,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2025-07-01,141516.77468596876,138876.47527222906,144199.64537987066,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2025-10-01,141453.2282582684,138355.37893453395,144611.21319293327,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2026-01-01,141401.32367899982,137841.49715339256,145042.2037660895,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2026-04-01,141355.93920472544,137331.2314576111,145486.0191307173,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2026-07-01,141317.15037449915,136825.7647927526,145941.6563310853,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2026-10-01,141281.6869230897,136322.74113419704,146404.94554456056,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2027-01-01,141251.79873224755,135824.969642611,146877.58735615056,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2027-04-01,141226.75331254408,135332.1808259605,147358.39049614573,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2027-07-01,141203.8012675346,134842.05720157194,147844.1715437552,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2027-10-01,141186.4221906863,134358.17523692286,148338.31899526826,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2028-01-01,141172.48023654026,133878.65221921317,148838.44062263676,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2028-04-01,141157.11225460644,133398.99678546275,149339.28843654372,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2028-07-01,141149.60624733425,132928.11639993198,149850.55370557416,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2028-10-01,141139.855292178,132456.50160123024,150361.50343423846,price,Houston - TX,Class B,"1, 0, 1",2023-10-01,City - Houston - TX - Class B
2023-10-01,1097.901474591231,1097.901474591231,1097.901474591231,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2024-01-01,1111.3054368305736,1111.1746498375414,1111.4362238236058,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2024-04-01,1109.7170235441472,1109.4171423840535,1110.016944553542,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2024-07-01,1105.6042588731316,1105.1308545556096,1106.077797307779,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2024-10-01,1104.087202328233,1103.4404599527481,1104.7342277199157,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2025-01-01,1108.8566545938238,1108.0288584925306,1109.684943941034,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2025-04-01,1107.949268782062,1106.9404759090733,1108.9588260317298,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2025-07-01,1106.2605994257053,1105.0714127979056,1107.4508809912732,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2025-10-01,1105.6814595353808,1104.3112702539197,1107.0531342614643,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2026-01-01,1107.561766546054,1106.007016470306,1109.1184570480552,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2026-04-01,1107.2392459744183,1105.501988317688,1108.9789581999103,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2026-07-01,1106.5984844267912,1104.6792793225159,1108.52071809342,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2026-10-01,1106.3750699303637,1104.2734353681053,1108.4803681756055,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2027-01-01,1107.0982183199794,1104.812354346876,1109.3884449933078,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2027-04-01,1106.9712864650824,1104.502674861077,1109.4450182883643,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2027-07-01,1106.7229636225618,1104.0719365262212,1109.3799285263506,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2027-10-01,1106.636629946502,1103.8029117046747,1109.4771648419894,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2028-01-01,1106.9160635296544,1103.898760538653,1109.9411249603286,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2028-04-01,1106.8673054563194,1103.6672405771249,1110.076129537025,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2028-07-01,1106.7715727404457,1103.388926564731,1110.16403919922,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2028-10-01,1106.7382636107207,1103.1729072749465,1110.3145624499316,ef_r,Houston - TX,Class B,"2, 0, 0",2023-10-01,City - Houston - TX - Class B
2023-10-01,425963.3617,425963.3617,425963.3617,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-01-01,440030.1180002075,439319.90739858034,440740.3286018348,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-04-01,452142.5359170661,450310.8280818077,453977.8066000425,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-07-01,462607.3271845949,459379.1867655222,465850.13913674175,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-10-01,469801.50160644227,464986.14651884773,474653.4072090034,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2025-01-01,475910.80943168735,469401.64937977906,482490.9083560314,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2025-04-01,480522.91976898076,472253.597900865,488911.1910616723,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2025-07-01,485290.20555220224,475192.76994467963,495569.3591671204,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2025-10-01,489952.4153872235,477971.14597211796,502193.76894985914,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2026-01-01,494174.8388151147,480267.04880221636,508437.35385115125,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2026-04-01,497919.7477702104,482053.7371510695,514251.84999068984,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2026-07-01,501246.0419429866,483398.133847175,519688.4538885359,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2026-10-01,504147.7426425888,484302.76125184295,524732.8397837371,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2027-01-01,506712.5128233423,484859.6952973244,529468.3994001856,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2027-04-01,508978.54601586814,485111.5064700422,533929.0171293748,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2027-07-01,511027.6070602059,485141.19501363666,538195.3557758384,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2027-10-01,512802.1875485742,484897.9500596077,542203.0464953434,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2028-01-01,514397.0225463187,484475.47684940806,546047.9931184566,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2028-04-01,515812.62266012235,483877.1067940783,549727.8153239925,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2028-07-01,517067.3458460326,483122.7299522397,553259.3000775317,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2028-10-01,518157.6489079875,482211.35260084673,556636.222092267,price,East Bay - CA,Class B,"1, 0, 1",2023-10-01,City - East Bay - CA - Class B
2023-10-01,2280.352690461634,2280.352690461634,2280.352690461634,ef_r,East Bay - CA,Class B,"0, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-01-01,2302.447033138372,2299.260937352364,2305.6331289243794,ef_r,East Bay - CA,Class B,"0, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-04-01,2314.0738459761833,2306.814476578226,2321.3444594904477,ef_r,East Bay - CA,Class B,"0, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-07-01,2304.183181971858,2292.8843268412456,2315.5188721909926,ef_r,East Bay - CA,Class B,"0, 0, 1",2023-10-01,City - East Bay - CA - Class B
2024-10-01,2297.272702717551,2281.961801332232,2312.660268739478,ef_r,East Bay - CA,Class B,"0, 0, 1",2023-10-01,City - East Bay - CA - Class B
